,gid,black,white,black_rating,white_rating,move_list,winner
866,1602785,Arek Kulczycki,Daniel Sepczuk,2542,2386,c2f8j9j11k11k10i9h12g10d5b5e12l8i11f12f11f10g11d11b12b13i5d7h7c10c9,white
867,1601866,Arek Kulczycki,PaulStu,2542,1896,a11f5d5c10b12b9h6g8j9j8h8h7i7i6k5j6k6j7l7k8l8j11k11i13j4h12k9k10i11,black
868,1597886,Arek Kulczycki,diego44,2542,1820,e3*f8h9j7j2i5h5e5f6k10h7g4k11l10c9e8j11g6e10f11e12d11d10g9,black
869,1597836,Arek Kulczycki,lazyplayer,2542,2127,c10*d5c3c7d6e5f6d7c6e6d10j9h8h5f9e9e10k6j7i7i8g8g9k7j6l4k5l5l3k4j2i5g4b10d8,white
870,1597330,shalev,Arek Kulczycki,2491,2542,b2e9d10d8j6j11l11k12l12h8c9d5b5c4a4b3a3b4a5c6d9e8b8a8i8h4j4i10j9l10k10k11j10i11i9j3f5f10h10i7k6k3l4i2j2m3e6,black
871,1597169,FruG0,Arek Kulczycki,2023,2542,a3d4k10f8e9i5j4l2k3j6j5i6l6h8e7g4b4b5d7g5,white
872,1597168,Arek Kulczycki,shalev,2542,2491,m1*j9j11k11j12k12k10l8m9i9e4l4j7h4f11g7i10f9i5k5l6e11g6h6h5f5,black
873,1597167,Daniel Sepczuk,Arek Kulczycki,2386,2542,b2e9k10k12j12g8b10h6i5i6c7e6d5c6b7c10b11c11b12b9c9c8d8f4e3d7f6g6j5h4k6j8,white
874,1597163,Arek Kulczycki,leandro,2542,1817,a3h7j9k10i5j8f8e11d11e10g9g10i9h9d9d10c9c10i8h12h11g12j11j6h8,black
875,1593412,Arek Kulczycki,Marius Halsor ★,2542,2005,a13*e6d8i5h9j7h10g8f9e11g11e9f4f8g3j3j4i4h6i7i6k5j5l3k2k3l4k4k6j6j2h3,black
876,1591436,Arek Kulczycki,TUMRAK,2542,1468,a4*e9i5k3k4g6h4e6g3f3f4d5e4c4d3d4e3c3b2d2,black
877,1591435,Virlax_,Arek Kulczycki,2167,2542,a3h6i8j11g8d6i5i7i6h7e8g5e6f4j8k4g6h5e5e3d4d3,white
878,1591433,Arek Kulczycki,broutcha,2542,1870,a4e7j9j7h6g9h8h5g6h7f8g5f6f5e6e5d6d5b5b6i5i4j4k2k4k3j3j2i3i2h3h2g3g1f2f1e2e10i9h13g12h11i11,black
879,1591430,bill,Arek Kulczycki,1200,2542,i6*h9j11j5f5i7h8i8i6j6j4k4k3l3l2m2m1g10i5h7g6f11d6e12c6d13b6h6h5e6e5g5f6g7a6,white
880,1589693,Arek Kulczycki,ChazIsidore,2542,1712,m1e6d5e7j9j7h7i4g5h6i6h8i8i7g8f10g9g10h9i11h11f7j4k2l3,black
881,1587401,Arek Kulczycki,JKB,2542,2161,m4*d5e9i6j10h10g11g10h8d8d10b12c10b9b11f9f10g9g7f8,black
882,1587400,Tom Ace,Arek Kulczycki,1929,2542,a6*j4i10e9h6d4c3b5e2h9g8j8f10h7g7i6g11j10j9l8f12d9c12d7c11k9k8l7k7l6k6l5k4,white
883,1587399,Arek Kulczycki,solimo,2542,1941,m4*d5i10i7i5e9d3c3d2b3c4b6e7h6h5g6g5f6e6f5g3e4f3g10j4a5g11h10h11f11c12d12,black
884,1587398,FruG0,Arek Kulczycki,2023,2542,a5*c3i10k10k11l10l11j11h12e9f5j5f10g8f8d9e12f9b12c12d10e10d11e11d12c10c11j12k9f12f11h10h9i9i8k7j8k8j9m8l5l6j6k5k6a12a13g10g9i7j7m4m5,white
885,1585226,Arek Kulczycki,zastrzyk,2542,1751,a13*e9e4c4c2h5h6i8g6j5j4d4f2d2d8i5h4i4j2k5l3e6g5d5,black
886,1583840,Jos Dekker,Arek Kulczycki,2167,2542,m7*k11i8g8e4c4c3d3c5b5d10e9f12b12e11c10b11c11d9c9d8b8c8b9b6c7g5d5d4e5f4e7h6g4f5i6h7k7i5,white
887,1583838,Arek Kulczycki,Marcin Pindral,2542,1713,m6k4d5d3c3d2c2c4b6d10j5j11k11j12l11k10l8k6f9f8h7g8h9,black
888,1583836,Cpunek,Arek Kulczycki,1361,2542,a4*f3f8j9j11l11j4h7g5h5g4i3h6g6g7j5i5l3k4l4k2l2k5l5k7k6i8,white
889,1583833,Arek Kulczycki,shalev,2542,2491,m7*k10i5k7e4c4c2d4f2d2j6d8d9f7j11j10k11i11h13g12d12l9i12f11f13e12g9i7h6c9c10g8h8e10d5j5i6h4g5f5g4f4j3,white
890,1582015,Arek Kulczycki,Stanley Kozera,2542,1905,a8*c4c2d2f8e6f7j9j11k11j12k12k9j5g9k7l2k4j3i4i2i3j2g5e5g3f2d5,black
891,1580017,Arek Kulczycki,Masnev,2542,1442,a4,black
892,1580016,MrMango,Arek Kulczycki,1623,2542,c12i5h5e9g7g8d9e5d10e8d8e7d6d3a5c5b6f4c7b3e6g5h7g6l4j4k3k6k7l8l7k4l3m4h6h9i9i3d5e3f3h2d2e4c3b5,white
893,1580015,Arek Kulczycki,Manyy,2542,1533,a4*i5d10f5j4j9j11l8i7d8e8e9,black
894,1580014,Marcin Pindral,Arek Kulczycki,1713,2542,m11f8d5i9e9d3b3c2c3d2b2c4h4j4h7h6d8e4b6a6f6i3h3e7d7f5i6e6k5i4,white
895,1580013,Arek Kulczycki,David J Bush ★,2542,2130,a10*d5e9d8d3i5e12d11f7e3e6f6c10i8i7h7f10f9i3f8i4h5g2e1e10g10,black
896,1580012,Stanley Kozera,Arek Kulczycki,1905,2542,a3h6j9e4i5j11l11h4j5k4j3j10i8i10h8i9h7g10f9e10d12f10d10e9c8d8b9d7c6b5,white
897,1580005,Arek Kulczycki,Daniel Sepczuk,2542,2386,m7*k10i5f7d3e5f3h4g5d4e2c4b3f2e3k7g3d8j3k3j5j2h6g4f5f4f10d10e7c8b12c11c12f9h9g8e11i7k9i9,black
898,1578972,Arek Kulczycki,ypercube,2542,1824,a10*k4k3h5g8j9j7d5c10f8g4e7e10f9f10g9g10i8e6c6i6h8h2d7,black
899,1578467,Arek Kulczycki,diego44,2542,1820,a13*d5e9i8d3c3c5h6h5d8i10k10h7f8e8j6j4i5i4e6e7f6h9j9g6f7h12f9e11j12g7h8g9g8g3e3,black
900,1577142,Xavier Jimenez,Arek Kulczycki,1407,2542,a3i5j10e9j5i6g7g10h9g4h5j4k3i7h8i3d6e7d8f7d10d9,white
901,1576138,FruG0,Arek Kulczycki,2023,2542,m5*d10f5i5g7k6i10k10k11j10j9l8k7l5h4j4f9m6i12i11h12j12j11g11g10h11f13e12f11f12d13d12c13b12c12d7c11b11c10b10c9b9c8b8c7b7c5c6e4d5d4e5f4e8e7d8d11,white
902,1574633,JKB,Arek Kulczycki,2161,2542,b2i5j5i6f7d10g9e11c10c11a12e12i10f6g6h4d6e5d5e4c5e7b9e8,white
903,1573537,urmaul,Arek Kulczycki,1914,2542,m8*f8e4j4i5j5i6j6h9g8i7k8i10j10i11k11j9k9k7h5f10,white
904,1571785,diego44,Arek Kulczycki,1820,2542,a3f5i5e9d8i10k10k11h9f10j10i6i8g7e7f9d10d9b10c9a9b9a10c7,white
905,1570066,Arek Kulczycki,dougforte,2542,1497,b2g7j9i6d7d8h7h6f7f8c10e4j4k5e8h4g5h2h5k2l3l2g4d10e9e10f9g11g10f10g9f12i10h10i8h8h9i11j12g3j2i3j3j11h11g13h12h13i12i13j13g12f6,black
906,1570065,Marczyk,Arek Kulczycki,1439,2542,m3l2g4e9g9g6h6h5j4i3k2k3j3i7e8f8d9d10,white
907,1570064,Arek Kulczycki,urmaul,2542,1914,a8g7i8j4e9d3c3d2c2c4b6d7f7g4h4h5g5e10f9,black
908,1570063,MrMango,Arek Kulczycki,1623,2542,c12g8f8e4f4i10h10g6d7f3g4e7h6g7i7h5i5j3k3j4k5k4m3l2i4i3h2h4d8e6a6c3d5e5d3d4b4b7c6c4,white
909,1569928,Arek Kulczycki,urmaul,2542,1914,a4*e9i5d5e4e5f4d4e8g7g6f7f6e7e6c7c6d6e2b2d7c8d8c9c10d9e10h8f11i9f10g9,black
910,1568858,Arek Kulczycki,luksusowy jacht,2542,1803,a8*d5j10e9d3c3f7d8e10h9g9k11g8d10d4f4f2j3i2h4k3l2f6c7,black
911,1565299,urmaul,Arek Kulczycki,1914,2542,m6j11d10g6i4h7i8g9h10f11j6i9h9g12i11h13i12i13k12j12l10k9m8l7m7l6m5l5m4l3l4k4i5k5e7f5d6e4c5d3,white
912,1565298,Arek Kulczycki,Thomas Werner,2542,1706,a4*b3c4d2e3b6b7f8g6h6i3g4h5i5k2l2k3l3k4e8e7l4k5l5k6l6k7l7k8l8k9l9k10l10k12k11j12j11i12i11h12h11g12g11f12f11e12d11e11f9f10h9g9h7,black
913,1565297,Virlax_,Arek Kulczycki,2167,2542,a3f5i5f10j9j11k10k12h10j4i4h8i7j3e4f7j8h4d6f8d10e7,white
914,1565296,Arek Kulczycki,halladba,2542,1959,a4i10k10k12j10e7c6e8j6i9h9i7g8h5g6h4i6h3f5h12f8,black
915,1565295,Lukasz S.,Arek Kulczycki,2047,2542,b2i5f8d10j9j11l11l10k7i10g7f9h8h7g8g11f10e12c11d11c10d9c9d8c8d7c7d5d6e5e6f5g5f6e7g6h6h5k4j6i6j5l5i8h10i9,white
916,1565294,Arek Kulczycki,Shumacher;],2542,1362,m3*b12k2c4c3b4g7f7f8d9d8e8f6c7d3d4c2e5e6b9c9h4b10g6h3g4,black
917,1565293,Jos Dekker,Arek Kulczycki,2167,2542,a3f5i5e9h9j11k6i6j5j6k5j7d8g6f6f7c10e6c7c6,white
918,1565292,Arek Kulczycki,Piotr Karas,2542,1842,a8,black
919,1565291,shalev,Arek Kulczycki,2491,2542,b2i5f8d10j9j11l11l10i11f5h5g7c9b11f7g4j3g8e9h3i3g6f6g5d6d8c8,black
920,1565281,Arek Kulczycki,John Doe,2542,1644,m2*e9i8j9j11k10f8d5d3b3b4e3e4e5k11l10l11d8e11h10i10f10f11g12e10f9e8g8g7d9g10h9,black
921,1564888,richyfourtytwo,Arek Kulczycki,1834,2542,a3f5i6i10f9i5h5i4g5f4h3g7f7f6h6h8g6f8i8i7k6j7k7j8k8j11j10i11d9e8c8d8c9d6c6b5,white
922,1564015,Arek Kulczycki,FruG0,2542,2023,c12*h7i10d5c3e9d10k10k12j12j11k11h9i8j10k9j9j6h5d8f10e10d12c12d11b11c9d9c10e11e12f11f12h11g11h10g10e6i9k8j7j8,black
923,1563163,Arek Kulczycki,Cpunek,2542,1361,c12*h7e4c4c2i8i5d4g6h5i4h6h4c7d8e6d6d7f6e7f8e8e9c10b9d9c11b12b11d10,black
924,1563158,FruG0,Arek Kulczycki,2023,2542,a3f5c6e4d5d4b5e7d8e8c9d10b11d11b12e6b7b4c4d2d3e2e3f2f3g2g3h2h3i2j3l2k2i3i5j4i4h4g5g6h5g4g7i6h6g9,white
925,1563152,Daniel Sepczuk,Arek Kulczycki,2386,2542,m7*e9f5e4f7k10j11k11j10k9j9k8j8k7j7k6j12l11j4l4k5l5l3k4k3i4i6i5j5d8e6g8f9f8c11e10h6d6d9,white
926,1562745,Arek Kulczycki,filoula10,2542,1500,c12,black
927,1562744,Thoddy,Arek Kulczycki,1441,2542,b12*i4f8g8i10h9h6g6g11f11g9e10d9i6f9g10h8i8i5k4j6j5i7,white
929,1562738,FruG0,Arek Kulczycki,2023,2542,a3f5c6e4k7i10h7j4k3j5i5f10c10g8b6b5d4d5c5e3d3e2d2d7b9b8c8c7g7e8f8d11g10h8l6j6i7i4h4h5k5l5g5g6,white
930,1561253,Matus Hanes,Arek Kulczycki,1373,2542,f11*e12f5g10h6d5d3g6h4g7d6h5j3a10b7l2k4j4k3k5l4i4i3m3m4j5g4h7e6i6c7f9a8,white
931,1559807,Gerald,Arek Kulczycki,1211,2542,f7*d5d3e4g8f2e7b8c8,white
932,1559805,Arek Kulczycki,Nate Watson,2542,1691,c12*h7e4c4c2d2c5j7i5f6h3h4g4i3g6e6f8f7f9g7h8k6i9j9j8l7k10l8i11i10h11h10g11f10,black
934,1559800,Arek Kulczycki,PaulStu,2542,1896,c12*h7i4e6e5h5f5g5h3c4d4j4k1g4g3f4f3b6d3b3d1c2f7i5k2e4e3c6d5d7e9e8f8f6h8c10c7b9b10c9b13d11d12f11,black
935,1557620,Arek Kulczycki,IamHugh,2542,1860,c12f7d5d8h7g9i8h6j5i7g7f8j7j6k5,black
936,1555087,Jos Dekker,Arek Kulczycki,2167,2542,a3f5j9g7d5h9c8d10j6f6i6g11i9j7h8i8e10f9g9f11d11f10e9e7,white
937,1555086,Arek Kulczycki,vieuxsac,2542,1945,a13k4e6e5c4c10i8h5f8d8i5h11h7e10j9j10i10i11g10j2j3,black
938,1555085,bjobae,Arek Kulczycki,1432,2542,a5*i8i6j4i10f6e9j8h9f9e10g7f10j10k5,white
939,1555081,Arek Kulczycki,Skurwol,2542,1313,c12*h7g7e9h5d5d7f7f6e6e7g5g6i5g9g8f9f8d11e10e11h10f12f11i4j4,black
940,1553495,rdb7,Arek Kulczycki,1337,2542,h7*g5e4d7f7e6f5f6j11c10c11a12c12e11e10f9h3i3h4,white
941,1548589,Eduardo,Arek Kulczycki,1343,2542,c9*g7h9,white
942,1548439,Arek Kulczycki,FruG0,2542,2023,a7*c4c2b3i10f8i5d8e9k10k12j12j11c10b12h4j10d11e12d13b13f10d12g11h12g13g5g6i2g4h5f5,black
943,1548438,PMB,Arek Kulczycki,1641,2542,b2h9g9e6f6h6e8g4h5e9f8g10f10e7g6g8f9g7f7i3j3i4j4i5j6i8f5f4e5e4c5d5c6d6b8c9,white
944,1548435,Arek Kulczycki,Mirko Rahn,2542,2006,c12*h7e9i5g10g9f11j9h10e10d12e12e11d10c11k8j8i9h8h9g8d9e6j7i6k5j4h6i4g5g4h4i2h3h2g3g2e3f3d5,black
945,1548432,Daniel Sepczuk,Arek Kulczycki,2386,2542,m7j6f8g5c4d7i5h9g9h3j3j4i4d12g10g8f9,black
946,1545365,Arek Kulczycki,Tom Ace,2542,1929,a4*f5e9i7i8j9h10g8f11f10d12k7j7k6j6k5j5k4k3j4j3h5h4e5g5i4i3f7f6d7e7d8e8c10b12d11f4e4f3e3,black
947,1545364,firehand,Arek Kulczycki,1924,2542,a3i5j9j11l11e9h6e5c5b4h5j10l8l10h10g8k7i4f4h4g5g3i6k6l4i9i7g4j5k4d5e4d3c10,white
948,1545363,Arek Kulczycki,FruG0,2542,2023,a4*e6i10k10k12l11j11k11j12l12j7h8f11j9j10k9i9j8i8i6h7k5l6h11g8e9e8c9c11d10e7g10g11b10c12f10c8d7d8g6g12d12,black
949,1545362,Stanley Kozera,Arek Kulczycki,1905,2542,a3f5j9j11l11k12l12g7h6l10e9h9g6f7i9g11i11h4i4i8d8f10c9h3j6,black
950,1545049,Torvic,Arek Kulczycki,1991,2542,m7k10j9f5h5i7g7g6h6g9f9e11f10g8f8f11g10g11h10h11j10i12j11j12l11k11m9l8m8k7l6j5d11e10d9d10b11c10b10c9b9e4k4l5k6j4j7i9c7e6d7e8m4k5m5l2m2k3e5d5c5b4a5a4m1m3,white
951,1545047,Arek Kulczycki,FruG0,2542,2023,a4d5b5f6c6e9i8j10h10i5e8d6c7d7c8e10d9c11g8c5g7b6h5h4i4j2j4k3i3i2h3h2g3g2f3f2e3e2d3,black
952,1545046,Arek Kulczycki,Skurwol,2542,1313,a4*f8h5e4e6j6j11i5k2l11l10j3i4j4h2g6g7k6g11e10h6h8i7j8k7j7i10f10j2l2,black
953,1545045,Jose Maria Grau Ribas,Arek Kulczycki,2083,2542,a3h9k10f7g7f4k6k12i7g11e10g6h6k4i6f9g9f11d10f10e8h4d7d5j4f8i9j11e5e4i11i8k7j8,white
954,1545044,FruG0,Arek Kulczycki,2023,2542,a3e4g7i6d5d3e5f4c4d4c5c2b2b3b6a4d2c3i5g5j5h6j6h9j9j8g6h8f5h5g4i3h2d10c11d9b10c8b7a8g9e8,white
955,916502,Steven,Arek Kulczycki,1666,2542,b13e4h5i10i9h7i7h8k8,black
956,916501,Arek Kulczycki,Jose Maria Grau Ribas,2542,2083,m7,black
957,916500,Pessoa,Arek Kulczycki,1491,2542,m8*k10e4c4c2d4f2d2f5d5e7h6h8j7,black
958,916499,Arek Kulczycki,Shumacher;],2542,1362,b2*j9i5f4j11l11i10,white
959,916498,Marius Halsor ★,Arek Kulczycki,2005,2542,l12j8g7e4c4c2e3d6h5f11e11,black
960,916492,Arek Kulczycki,Daniel Sepczuk,2542,2386,b2d6e9i10k8j8g6f7h8g8g7f8,white
961,895429,Lukasz S.,Arek Kulczycki,2047,2542,a3i10f10e7g7h4h5g6h6j3,white
962,895428,Arek Kulczycki,Jon Prospar,2542,2092,b2*j9j11l11l10i11h6f5e8j6j4c8d10d8g5f7g3f3g2c5f6e7d4e5f2d3d5i3h4e3e6d6c7d7h9h7g8,white
963,895427,Art Duval ★,Arek Kulczycki,2165,2542,a3i10f10f8d6f9c10c9e8d10e10d11e9g11e12,black
964,895423,Arek Kulczycki,Daniel Sepczuk,2542,2386,a7*j9j11l11j10l8l10i8i5h4e9g6h7g8g7c9e8f7e10f8g9f10f9h8i9b10e11j8i10c11d7e7d8c7c5b6d4,white
965,881371,tigas3000,Arek Kulczycki,1486,2542,a4*g7i10h10g5h5g9h7f11i8i9f9d12e12e11h9g12g11f12b12c11b11c10b10c9,white
966,881370,Arek Kulczycki,MarleysGhost,2542,1875,b2*j9i9f5i10f9f7d8e6f6e5g8e11d10c12c10b11f11f10h9g10h10h6g6h2h3i2f3,black
967,881369,Piotr Karas,Arek Kulczycki,1789,2542,a3i10,white
968,857659,Ruben Berenguel,Arek Kulczycki,1400,2542,a3i10e10d6h5g7h7g8h8h9g9h6,white
969,857658,Arek Kulczycki,MarleysGhost,2542,1875,b2*h6h7j9f8g7f10i8i9j8j6i6i4j4k2k4l2h3i7k7i11h9h10k10k11f12f11j11i13i12h13h12g8l5g13g12g5j3j2i3,black
970,857657,no_name,Arek Kulczycki,1519,2542,m8*,white
971,857656,Arek Kulczycki,Bernhard Herwig ★,2542,1812,a4e6h6g8j9i7h8h7j5k6f8g7f7i3g6k2k3d11e10l2j3j2g4f12f11e12e11d12g11g12i11g3h3i1h2h1g2g1f2f1e2e1d2d1b2c2b4,black
972,857655,Jon Prospar,Arek Kulczycki,2092,2542,m11e4i5j8f8i3c4c2d2c5h4f10h9h8g8f11d10h7j6j7k6j9e8g2h3j2f4,black
973,857654,Arek Kulczycki,Shumacher;],2542,1362,b2i10e9d12c10j2k10k12j12e8h6h3c6c9f6c11f10f11b10a12h10h11i9h7h8i7g7f5d6f9e10e6d7e7b9,black
974,857653,Piotr Karas,Arek Kulczycki,1789,2542,a3i10k11h9g7g5d6e9c9d8c8d7c7c11d10d11e10e11f10f11h10g10j8i11,white
975,857645,Arek Kulczycki,aduthc,2542,1936,a7*j9j11l11h6d5d3f6l10i11f7d8,black
976,851069,pensando,Arek Kulczycki,1562,2542,b12*g7e4f4i10h10g9i8i9h9h7k5i5j4i4k2j5k4f11g12j7f9d12c12d11c11d10b10c10b11c9b9c7c8e6k7j8l8k10g5e7d8e8,white
977,851068,Arek Kulczycki,MandelbrÃÂ¶t Caos,2542,1432,b2,black
978,851067,Gregorlo,Arek Kulczycki,1715,2542,a4e5i10i8g8g4j4h6d7c6g5f7i6h7i7h8k7j9k9k8m7l7m6l6m5l4l5j5i5j6,white
979,851066,Arek Kulczycki,no_name,2542,1519,a8*i8j11l11j4d5,black
980,851065,Piotr Karas,Arek Kulczycki,1789,2542,a3i10k11d6g7g9d8i5f7d10,white
981,848109,Tao Brahman,Arek Kulczycki,1999,2542,a8*i8i10c4d7f8g6c9h4f6f7c6b8e7g3e5e8h7d10e9d11j4g11j9i6k4i4j6i7j7i9,white
982,848107,Arek Kulczycki,Daniel Sepczuk,2542,2386,b2i10e9d6i5h6b6d5h9i6g6f8h5e7k5g8e8f7j7e12j9h12h11k6j6i8k10k12j10i13g12i11i9,black
983,827368,Arek Kulczycki,Trevor Green,2542,1554,b2*j9h6f6f8e8e9j4i5j5j6d9e7h7h8g7g9k7k3f7i3g4d10i7j8k8j7i8i9h9g11h10h11i10i11b12c10k10,black
984,827367,zombilicals,Arek Kulczycki,1313,2542,b10*d6d3g3h9e9f7d8e6e4e5d5d7b8c10c8f10d11c7b7c6b6c5b5c3k8i4h6i3,white
985,827366,Arek Kulczycki,Pessoa,2542,1491,b2e6h9h7c8e5g7e9h6g8i7i6k5k3j4j3i4i3g4,black
986,827365,Thoddy,Arek Kulczycki,1441,2542,b11*g5f8c10e4d7f7e6f5f6h3l2e10b12d8a9c8k4i10h9i7j7j6h7h8g8f10h11g9l5k6l6k7m7l7m6l9l8k9k8i9,white
987,815356,MarleysGhost,Arek Kulczycki,1875,2542,a3i10d8e4g8f5h5d10i9h6g6f9g9f11c10d9g11g7i6i5k4k3l3i4l2j5k5j6k6j7k7j8k8j11j9h10c9c11a12f7e6b11a11b10a10b9a9b8a8b7,white
988,815354,Arek Kulczycki,Daniel Sepczuk,2542,2386,b2f8d7d5b5b6e5d8j9j11l11j10l8l10h9g11i8g12f10j2h5f7f9h3g6f4j4k3g4g3c6c5e4f5b10c10d9f6,white
989,815081,Arek Kulczycki,lazar,2542,1507,b2*j9i8f5f7g7g8d9f6h7g9f8d10j6f11k7,black
990,815080,Alexandre,Arek Kulczycki,1997,2542,m11e4c4c2d2c5i6i8e9f7j7j4h5h6i5i7j6j9j8i9h7j3g4g5h4g8h8g10,white
991,813781,tigas3000,Arek Kulczycki,1486,2542,l12h6h9e5g5h7f7f8d9f6d7g6d5d6b7c6b6c5b5d3c3d2f5e6c2c9b9b10,white
992,813780,Arek Kulczycki,Daniel Sepczuk,2542,2386,a7*h9i10d5d3h4g11e9e7k6f10j10j9l8f12g8d10c12e11k9k7j8k8m6l6m5l5m4l4m3l2l3k3k4j4j7j5k5h6,white
993,813779,Stanley Kozera,Arek Kulczycki,1905,2542,a3e5j9i7g7h5i5h11h10e10i6h7h6i3f6g4j3g9k6j8l7k4j6j2k2k8l8k9l9k11k10i12j10g11d11f9c8d10b11b10c10d8c9d7c7d5b6b5,white
994,813775,Arek Kulczycki,no_name,2542,1519,b2i10d7d5b5c4c5d4k10k12j10h12j12j8g7g9d10h3f4h2f3,black
995,811938,Arek Kulczycki,_felix_,2542,1588,b2d5h9h6j6k3f5g10j9i7e8f6d8d7g6g5h5i4h4g7f7f9c11,black
996,811937,Shumacher;],Arek Kulczycki,1362,2542,a3i8c5f8d9d7b8d6c6d8c9d11e10d10e9e11f10f11h10g10h9g9h8g3g8f9g7g2f5e3d4j2f7d2b4,black
997,811934,Arek Kulczycki,no_name,2542,1519,b2i10e8e6c6c4d4d5d7e7k8f7h7h6j5i6g7h5k5j7i7j6d8c5l6j9j8,black
998,807674,furlong,Arek Kulczycki,1414,2542,e11*e11f5g7h5i5h9f9g8f8h4h6j3d6e4d4c8e7d5b6c6k4l2b7c7i4i3,white
999,807673,Arek Kulczycki,Jeremy Wakeman,2542,1418,b2*g4e8i8h6f7g5j6j5i6i5e6g8h7g7f8f5e5f4e4f2f10f9e9f3d3e10d10c12d11d12e11e12g11,black
1000,807672,Abel,Arek Kulczycki,1344,2542,e8*i5h9g8e5h7f10e10f9d9e8k8i6k5i10j10j9k9k7j8j7i8h6f7f6d5d6b7c8m6l5a9b10,white
1001,807668,Arek Kulczycki,no_name,2542,1519,a7*e5f8j9j11d8e2h4d9l11k12l8i10i9h10h9g10j10i11g9f10k11j12l12k10m9i5h6h7g7g8i6,black
1002,805993,Arek Kulczycki,no_name,2542,1519,b2e6i8i10g6d12e9g5i5g11j9j10k9k10c6c4e12e10f10e11f11h6l9h10f6h5d4d5i6g9f9g4h7,black
1003,805992,Tiziano,Arek Kulczycki,1685,2542,a3i8f9e5d5f7g7h5i5h6i7i6f6d7g4g6j6h9g9f8h8j5l4k5l5i3k3k6l6k7l7k9k8i10c9d9,white
1004,805989,Arek Kulczycki,keny-li,2542,1706,a8*e5d4i8i5g5i10f8f10k10k12j12i9h9f7k7h4k4k5e6i2h2i1h3f3l4i3j3k6j5j7i7g11f11g10e10g8f9g9m5j8,white
1005,795315,Arek Kulczycki,MarleysGhost,2542,1875,b2*f5i10k10k9f8h4h7e10d9e7d6c11g9f11h10g3e3e4c5,black
1006,795313,Arek Kulczycki,Jeremy Wakeman,2542,1418,k2j4f8h5e6f3d5d4c5c4b5b4g5h3g3h1h2f7g7g6e8e7c8d7b7i1i2d11b10g4e4e3f4b12e10e11g10d8c10g11c12c11f11e13e12f10h8d9d10g9h9f9e9d13d12,black
1007,795312,Nagy Fathy ★,Arek Kulczycki,1754,2542,a3d6e6h9e9g5f4e5f5e8g7f10e10f8d8e7d7d9b10c9a9c11a12c12a13b8a8b7a7b5b6d4g8j8f9e11d11d12d5e4l7k9k8j9,white
1008,795095,Tim,Arek Kulczycki,1619,2542,a3e6h6i8e9h4i4h5i5g7h7g9g8d11j9f11f10f9j7j8l7k10,white
1009,795093,Arek Kulczycki,Shumacher;],2542,1362,b2i10d6e6f9h5f7e5i5h6g5f8g8g7d9e8d8e7c5d7b8c11b10c3b5e10a12a13b12b13c12c13d12d13f12e12f11e11e9f10h9g10h10h8g9d4a4g12g11b9c8b7c7f13e13b3a3c1b1a5b4c6d5,black
1010,795091,Frederick,Arek Kulczycki,1404,2542,k2i9i6f5f10h5j4h7j7i7i8g9h9j6m5k6h6e9g8g7b10d6e6e8f7f8d8c10b11c9l4l7a9b9a10b7b8d7c7c6d9e7,white
1011,791618,Arek Kulczycki,Alan Turing,2542,1525,m7d3f5g4g5h3f4k10h9h7h6f8i7i6k5j4i5j5l3j3l2j6k6j7l9k7l6l7m6l8m8l10g8g7k9j10j8,black
1012,791617,tigas3000,Arek Kulczycki,1486,2542,k11*g7e4h9i5h5g8f8e10f9f11g10g11h11h6g6h10j9i9,white
1013,791615,Arek Kulczycki,PMB,2542,1641,b2*f8g7d6e7i7i6h7g6f5i5c8d9b10b11c10c11d10d11e10e11i10g10h9e5e6g3e4,black
1014,786874,Arek Kulczycki,Tim,2542,1619,m7e9f5h6j6j10g7h5k11j7h7f6g5e10g9g10f10g6k4,black
1015,786873,David Milne ★,Arek Kulczycki,1426,2542,a13e4g7i10h5g6h6g8f8e10l9i7k6j8l7j10k11j4f9f10c10d9c9d8c8d7c7d6c5b4,white
1016,786870,Arek Kulczycki,Nagy Fathy ★,2542,1754,a4*f8g6e5e7f6f7i8j6h6i4h5g4h4i2i6j5f3h3g5g8h8h9i9h11g10f11i12,black
1017,786552,Arek Kulczycki,Sergio Ramirez,2542,1462,a7,black
1018,786551,ubin,Arek Kulczycki,1470,2542,e6*g5h9f7e9g8f10j8i10l9k9l8k6i7k8d8c10,white
1019,786548,Arek Kulczycki,Ruben Berenguel,2542,1400,b2e9h8h11k10i9j7k8g8f10c11d8g10f12e10f9f11e12e11,black
1020,786545,aduthc,Arek Kulczycki,1936,2542,a3i9f8g5j10g6d7e4c5d6e5f10e10f9e9e6h6i4j4i5j6j5l4k5,white
1021,783161,Arek Kulczycki,fjb,2542,1538,k2g7j9j7e7e8f7f8c9e4d6h4c6c5f4g2g3,black
1022,783160,Abel,Arek Kulczycki,1344,2542,g6*h13h6h12j5h10d8g6g7l4k6k5j6m5l7e7e8i5i6b9c7a8b6,white
1023,783158,Arek Kulczycki,Huw Rees,2542,1533,m5j4d5d10g8f6i5h6i7i6j5j6l5k7j7k6l7k8l8k10k9j10j9g11i10i11h11g13l11k12j12k5l4l2k4h3j3,black
1024,783155,Akai Kurama,Arek Kulczycki,1472,2542,a3d7h6h9i9j11k10j10g9h4e6h7f8h5g5f7i6g6e8i2e7f2e3g10e11e4f4f3h3h1i3j2k2j3k3j4,white
